Gene_ID	perf_avg	expression	std	std/exp	miss_ratio
DUS1L	0.139974828725752	-0.010075861135057648	0.04450383662132505	-4.416876733888257	0.05737704918032787
DUS3L	0.18983120299625217	-0.021554833337240363	0.0441582162960868	-2.048645684482955	0.12295081967213115
DUSP11	0.14113014939709106	-0.02958387453810582	0.04032264974558944	-1.3629942113786153	0.040983606557377046
DUSP12	0.17902227226620704	-0.01499234531182709	0.035207496744474896	-2.348364849674358	0.02459016393442623
DUSP23	0.1653155444620631	0.023990419916828945	0.03253954026914774	1.356355594523033	0.0
DUSP3	0.13869365769612824	0.026401206267967853	0.06024962354112653	2.282078437235135	0.0
DUSP6	0.11153313582317308	0.04205879524114284	0.02940478425034743	0.6991352006579358	0.5081967213114754
DUT	0.16902998911085815	-0.13224946368008492	0.02813597100337888	-0.21274922574688518	0.0
DVL2	0.20376605078190227	-0.004839996138746057	0.05024436641488664	-10.381075722904175	0.14754098360655737
DVL3	0.1502646208751747	0.02300663783048809	0.03428149993503317	1.490069961009417	0.04918032786885246
DYM	0.16875498058718072	0.20362778391249786	0.05788412496269408	0.2842643761598261	0.6229508196721312
DYNC1H1	0.14029514880414365	0.06304802635142548	0.026431980205284106	0.4192356483604105	0.0
DYNC1I2	0.13814832248602776	0.03455005815782278	0.02579970811549939	0.7467341443434836	0.0
DYNC1LI1	0.14353854563682392	0.021275934297485654	0.024665561072904373	1.159317411307258	0.0
DYNC1LI2	0.14772322778807706	0.06817281623442115	0.04565044754959216	0.6696283074564079	0.0
DYNC2H1	0.1692567704998696	0.03384873450453101	0.025857388445762595	0.763910049349151	0.12295081967213115
DYNLL1	0.12734013788810616	0.006077853865373848	0.025591105774536837	4.210549700829756	0.0
DYNLL2	0.13896105402638365	0.0433178178841179	0.03228843085137538	0.7453845190852435	0.01639344262295082
DYNLRB1	0.09897111820080554	0.03271272611292573	0.03655935778625977	1.1175882334005214	0.01639344262295082
DYNLT1	0.14015211798096827	0.019666404380684843	0.039024040169451914	1.984299692717545	0.0
DYNLT3	0.13641465978333525	0.045287809775172244	0.017463858710899404	0.3856194149727565	0.01639344262295082
DYRK1A	0.1363828467050577	0.05609368999448633	0.08072968557146201	1.439193705734054	0.16393442622950818
DYSF	0.11641720329795988	0.007560195471759751	0.03247539760736244	4.295576447549616	0.01639344262295082
EARS2	0.07500403001783311	-0.06449323191139752	0.01093337073381528	-0.1695274125637839	0.0
EBAG9	0.13399547465655354	0.0041400415643915315	0.027713669239355664	6.694055798309065	0.13934426229508196
EBNA1BP2	0.1585343575326841	0.029067392601232464	0.04587232941632077	1.5781370570670235	0.0
EBP	0.16509409681257173	0.019693433209675145	0.01803623609367759	0.9158502685461978	0.36065573770491804
ECD	0.16048775140148974	0.026004301116005983	0.05112889804632228	1.9661708199053187	0.28688524590163933
ECE1	0.1587881241514524	0.02998623559966672	0.03709929403934295	1.2372107834621058	0.0
ECE2	0.16081635830980773	-0.10537702264453554	0.048696424855776035	-0.46211615809303996	0.32786885245901637
ECH1	0.13965845201878432	0.02126698287662508	0.05691996134890599	2.6764474151840196	0.0
ECHDC1	0.1600950675933314	0.07605111160270843	0.03426574451020734	0.450562046866742	0.0
ECHDC3	0.15042824206708966	-0.2143852961386124	0.018301063293144113	-0.08536529147647992	0.0
ECHS1	0.19140967144729107	0.010990204914461968	0.053897834939267815	4.904170155039044	0.0
ECI1	0.133119911971139	-0.08115594414456404	0.02666207529521106	-0.32852892756342766	0.0
ECI2	0.12353409582955086	0.0006226393148650904	0.037995220349776516	61.02284170412381	0.0
ECM1	0.07451092998159849	-0.09793847111942937	0.021631036523534947	-0.22086353070753326	0.0
ECM2	0.13419434154956356	0.002227696890826637	0.044782585061000704	20.102638399958945	0.1721311475409836
ECSIT	0.10977273555778604	0.0014293629667058757	0.028473264899488742	19.920248084437585	0.16393442622950818
ECT2	0.10300497018634043	-0.05495370027092639	0.027260695363005124	-0.49606660204149294	0.04918032786885246
EDC3	0.16183917893260444	0.01523739602596313	0.04939939024520328	3.2419837458468126	0.0
EDC4	0.1573202182970625	0.05012851491109245	0.05275837248898613	1.0524623077814688	0.0
EDEM3	0.11305668954993295	-0.04246093210019784	0.03654194243895873	-0.8606015137097865	0.01639344262295082
EDF1	0.11822798204363386	0.09043011674978024	0.023245367672822717	0.2570533856230945	0.0
EEA1	0.14763390915025806	0.06176146366116836	0.04457936076437939	0.7217989685112989	0.0
EED	0.11727465849611447	-0.030923344588579274	0.02408779805603321	-0.7789519011125791	0.0
EEF1A1	0.1434709258930801	0.01481216107472812	0.06793580442140346	4.586488364436749	0.0
EEF1A2	0.12272242862203708	0.10558865157315399	0.05333768648619513	0.505146014193028	0.5901639344262295
EEF1B2	0.19374706200637237	0.014477454644961429	0.04319932926738902	2.983903616125203	0.0
EEF1D	0.15226648916541877	0.00856978936763486	0.04653858927077883	5.4305406205827	0.0
EEF1E1	0.19448680001029345	0.07699386556761192	0.04163584088567258	0.5407682882100547	0.0
EEF1G	0.14673563233954315	0.02189694506963777	0.03778302338476311	1.7254929061841107	0.0
EEF2	0.1399764214132307	0.05091148817179754	0.034759278901839274	0.6827394002812553	0.0
EEF2K	0.10599174529002817	-0.06234754480424691	0.03067482925458977	-0.4919973890054497	0.01639344262295082
EEFSEC	0.1333116852518829	0.04849611879125436	0.023384122941004754	0.4821854516164245	0.0
EFCAB14	0.12972347398881307	-0.03317168653155697	0.016938757253941252	-0.5106390125152978	0.10655737704918032
EFEMP1	0.10571037870876769	-0.09704477241489567	0.01914493683219359	-0.1972794242882369	0.0
EFEMP2	0.08798675993613113	-0.09004966226159117	0.019624755153545552	-0.21793257920875164	0.0
EFHD1	0.15691019098494924	-0.2900139511852445	0.04711688242854216	-0.16246419262239756	0.0
EFHD2	0.11925812591047591	0.06789543455262105	0.01919714266387299	0.28274570728308124	0.0
EFL1	0.14951146457692086	-0.04276526212678009	0.03215168087969079	-0.7518176969049148	0.0
EFNB1	0.13501149748525343	-0.06422460906515311	0.04135529579658117	-0.6439166605845432	0.12295081967213115
EFNB2	0.15159290318551133	-0.09594429398810282	0.04605666647236451	-0.4800354930755505	0.12295081967213115
EFR3A	0.12459494252568859	0.019501566367203505	0.02476084355965252	1.269684859842527	0.01639344262295082
EFTUD2	0.11174775614379433	0.04802708346848058	0.03612735236428694	0.7522287375205025	0.0
EGFR	0.1827510810902796	-0.013959659493799742	0.029857483313152466	-2.1388403726046348	0.0
EGLN1	0.16081168216851965	-0.010511672155424501	0.03991253728533154	-3.7969731832565627	0.0
EHBP1	0.17948720957235267	-0.016325387018993942	0.08408243903678785	-5.150410151928481	0.02459016393442623
EHBP1L1	0.13422899358262155	0.026630015588343433	0.059677866192954704	2.2410000472953935	0.02459016393442623
EHD1	0.10785502828975013	0.012984156478465535	0.02180690918360691	1.6795014154191745	0.0
EHD2	0.08440390983790577	-0.07459475083945435	0.02321584700159561	-0.3112262825511896	0.0
EHD3	0.1751533831685098	-0.015104807718965482	0.06811367256703735	-4.509403484925818	0.32786885245901637
EHD4	0.12101663988848901	0.02455444051601734	0.022595129057016827	0.9202054122258491	0.0
EHF	0.15409897350827442	0.009449277134992507	0.051093233344958834	5.4071049684584525	0.2540983606557377
EHHADH	0.16950049135524342	-0.02557841735149697	0.04053084812990111	-1.5845721638258066	0.0
EHMT1	0.1191284873193974	-0.01051716114886664	0.03621551964734724	-3.443469120110414	0.02459016393442623
EHMT2	0.13824681825033347	-0.005561354784692373	0.0291572878177155	-5.2428390107336655	0.0
EI24	0.1412482394958294	-0.010089798323883192	0.0463403386761588	-4.592791370910584	0.01639344262295082
EIF1	0.14507578938641114	0.04915958971890741	0.04127476126601104	0.8396075211778311	0.0
EIF1AD	0.13843443582128753	-0.006812519161905762	0.03639278945570058	-5.342045811658299	0.01639344262295082
EIF1AX	0.1416624656392081	0.02923873110073893	0.03522667264399619	1.2047948497705474	0.0
EIF2A	0.1891871240762091	0.035831291040176634	0.05459904368191936	1.5237810890123653	0.0
EIF2AK2	0.13006261305834194	0.019586714865782947	0.029014423827076332	1.481331812194966	0.0
EIF2AK4	0.15707915393272207	-0.026219028811874257	0.0413786081308837	-1.5781899637771428	0.0
EIF2B1	0.1563549673268843	0.043369272739950136	0.03188273772478468	0.735145777425396	0.0
EIF2B2	0.11213796609246089	0.03062594426033597	0.01994562989667031	0.6512657937049189	0.0
EIF2B3	0.14368287832637314	0.016090123181966228	0.021810047708242644	1.355492898443891	0.0
EIF2B4	0.14102081318974286	0.0304129144553601	0.04026944484866212	1.3240902941995045	0.0
EIF2B5	0.12017064828375383	0.024813900100616147	0.049366747881200046	1.989479593333828	0.0
EIF2D	0.18854794136409653	0.0720857356562418	0.050035928476312067	0.6941169153758859	0.0
EIF2S1	0.10255992013019295	0.048215257841077594	0.03408911979260832	0.7070193403293524	0.0
EIF2S2	0.16341527164953656	0.062123772332709985	0.03623078577689979	0.583203247588737	0.0
EIF2S3	0.13488398173304234	0.06317340374896398	0.022163747484468976	0.35083984982893146	0.0
EIF3A	0.12616497415080002	0.05245746131514325	0.03150117921847963	0.6005090301498439	0.0
EIF3B	0.12694265756642012	0.039106009445636684	0.03447134683994944	0.8814846446521185	0.0
EIF3C	0.11564863145985649	0.05458393515740707	0.038604765776528056	0.7072550864132663	0.0
EIF3D	0.12588334357552775	0.027843296118869588	0.02671997050208171	0.9596554369140731	0.0
EIF3E	0.1407364689271974	0.03887821572628426	0.03614497951320164	0.9296974883743244	0.0
EIF3F	0.16114417996279864	0.03969438545374748	0.03602133517064131	0.9074667552824046	0.0
EIF3G	0.10988727292858202	0.03804107883739753	0.027726433012282673	0.728855065619887	0.0
EIF3H	0.17119410028269189	0.0434582493148133	0.03973108230797868	0.9142356844649937	0.0
EIF3I	0.13837589277464515	0.03189701610644196	0.025975031857632204	0.8143404941375145	0.0
EIF3J	0.1443065442907845	0.04276323095579303	0.03416149455628178	0.798852046319807	0.0
EIF3K	0.08261761446897282	0.06964538092444707	0.017786323893963465	0.25538411389060367	0.0
EIF3L	0.13560777256186124	0.06708754937882695	0.044866357399766035	0.6687732346044825	0.0
EIF3M	0.06280990911865289	0.06014318998273836	0.012811297145373903	0.21301326299870127	0.0
EIF4A1	0.15331083015200817	0.040871492978508714	0.027665710687674032	0.6768950354277828	0.0
EIF4A2	0.16073453647267005	0.04672193471073796	0.04294143894990097	0.9190852051773418	0.0
EIF4A3	0.12026063748715547	0.039301128462639785	0.02720661300645003	0.6922603515650454	0.0
EIF4B	0.156562840841452	0.07288847564053454	0.04219942770004685	0.5789588454032508	0.0
EIF4E	0.12392098646266854	0.006094409400525213	0.02483923373076908	4.075740912421875	0.0
EIF4E2	0.14167017804725046	0.00040370258125457803	0.01775301525943228	43.97548116799652	0.01639344262295082
EIF4EBP2	0.1079862855746663	-0.020184148077547603	0.03108626927911347	-1.5401328388832594	0.07377049180327869
EIF4ENIF1	0.12008257294193456	0.038105268120070604	0.04505567432466586	1.1824001390751107	0.02459016393442623
EIF4G1	0.15413336216142395	0.04603740470126728	0.028061861767716075	0.609544824470603	0.0
EIF4G2	0.10398063287237728	0.07591342373611594	0.03493136353523244	0.46014738653677384	0.0
EIF4G3	0.1436968587654226	0.0009894492633198296	0.017207514463534582	17.39100234993295	0.0
EIF4H	0.07829826591551037	0.06291188689708743	0.022432323880373955	0.35656733547142233	0.0
EIF5	0.12030966634178715	0.06428104181477204	0.02971624200256324	0.4622862536701191	0.0
EIF5A	0.11564514399131338	0.0944600724819653	0.020448512383779892	0.21647783922338198	0.0
EIF5B	0.15294893030296375	0.014374313168624591	0.037051758291863315	2.5776367786905965	0.0
EIF6	0.14970684962243858	-0.015602630154194353	0.04395137012217509	-2.816920588889299	0.0
EIPR1	0.14523468840314396	0.02249202732246958	0.026130674226041244	1.161774963697321	0.01639344262295082
ELAC2	0.17557759985395835	0.006976206003901	0.03674092208497976	5.266605095152686	0.01639344262295082
ELANE	0.10007085510203555	-0.31236926967868495	0.01407360976302378	-0.04505439916513054	0.02459016393442623
ELAVL1	0.11876419328438204	0.012386678059491308	0.03552086649348007	2.8676668855748746	0.0
ELF1	0.1406666798751165	0.04459074221402604	0.020787386598095085	0.46618166834541724	0.0
ELF2	0.20480411021243347	0.007850540886302172	0.05307566060465438	6.760764815232307	0.4344262295081967
ELF3	0.1503660521355799	-0.07962965248140991	0.0460152798149277	-0.5778661388189568	0.04918032786885246
ELL	0.1754239066576076	-0.03344039029334337	0.04177730961221614	-1.2493068784706234	0.29508196721311475
ELMO1	0.09819787101647864	0.033179410283559654	0.029855926869308838	0.8998329570704396	0.0
ELMO2	0.1247988893974293	0.03244755257781485	0.03021544023114535	0.9312086068335506	0.0
ELMO3	0.1382936686916369	-0.0662604405690529	0.058147306692724235	-0.8775568981031205	0.06557377049180328
ELMOD2	0.14270665059859627	0.010132977346135733	0.03243859236756025	3.20128934068237	0.0
ELMSAN1	0.15870422261469458	0.0038109750724495363	0.06908976975858992	18.129158140670253	0.040983606557377046
ELN	0.13259649936094647	-0.21345090723487153	0.024887900387867996	-0.11659777281003776	0.07377049180327869
ELOA	0.1455834482121057	0.04184110796935104	0.043362365334655324	1.0363579608460325	0.02459016393442623
ELOB	0.11127511154569962	0.024989422825943842	0.019991823440584686	0.800011412021462	0.0
ELOC	0.09983491347712155	0.03439471604417101	0.02399259096887103	0.6975661883080769	0.0
ELOVL1	0.164859656112808	0.05254631088306621	0.027965973539265814	0.5322157363530204	0.07377049180327869
ELP1	0.14763648049991834	0.03465676772062119	0.03359943215363364	0.9694912238928033	0.0
ELP2	0.09899552871221223	0.021846461223342297	0.026176704641252005	1.1982125788538682	0.0
ELP3	0.1489304482978831	0.052518024057848035	0.0395704512322652	0.7534642047590895	0.0
ELP4	0.1353192169011511	0.07041041473278502	0.04571713452836548	0.6492950609915714	0.14754098360655737
ELP5	0.16918489764855335	-0.05434184309467956	0.03536304983233972	-0.6507517562613184	0.05737704918032787
EMC1	0.11870062591868805	0.04820350428247782	0.03639408514260287	0.7550091157134456	0.0
EMC10	0.14824132770508172	0.04940147859950271	0.036659269896558384	0.7420682727688116	0.07377049180327869
EMC2	0.13926232336187766	0.032071613677802424	0.042551091840184886	1.3267524443160643	0.0
EMC3	0.1268726345135745	0.02270942184297423	0.026278230743564265	1.1571510241549432	0.01639344262295082
EMC4	0.16263490413935722	0.040925069711204146	0.029814490889786296	0.7285141137248672	0.01639344262295082
EMC7	0.1465165837987507	0.0019874136482294193	0.03960542041587791	19.928121380852073	0.01639344262295082
EMC8	0.08711762106336521	0.023112583640949175	0.03294622224663466	1.425466869409743	0.0
EMD	0.11229180687012312	-0.011878894438182953	0.03630265983163932	-3.056063846728849	0.0
EMG1	0.1253784584885124	0.033556534132197544	0.0345434087367071	1.0294093126728083	0.0
EMILIN1	0.07688855017334607	-0.09865178293927508	0.00894792731203547	-0.09070213477584434	0.0
EMILIN2	0.1248277126330704	0.0029519042519207325	0.029905985353604458	10.131082447591368	0.0
EMILIN3	0.2700281583304362	0.3278068987839165	0.13430564065972098	0.4097096222134497	0.9016393442622951
EML1	0.17423125697396014	-0.02241648576595434	0.039250095814180895	-1.7509477722771811	0.0
EML2	0.1455342250703215	-0.05797864539841803	0.024097421425082935	-0.41562580945950217	0.0
EML3	0.1400694105656152	-0.023640777681732866	0.04260580195931849	-1.8022165993397004	0.0
EML4	0.1334256888935794	0.006233598995622358	0.05185884166605555	8.319245704203018	0.0
EMSY	0.19906316715622152	0.010026201559088274	0.03748147297774225	3.738352232084052	0.09836065573770492
ENAH	0.09430535215864373	0.03411260480846402	0.018505256344034892	0.5424756170904711	0.0
ENDOD1	0.12298299900236243	0.011598109762807545	0.0328038074682474	2.8283753248690253	0.0
ENDOG	0.20862791213532822	-0.039929827286520315	0.05384299827156705	-1.3484405500983372	0.22950819672131148
ENG	0.11300041642212846	-0.0295531491483434	0.032892438015669725	-1.1129926577558489	0.01639344262295082
ENGASE	0.17084356204107637	0.08655346857471864	0.1318097231429148	1.522870490500655	0.45081967213114754
ENO1	0.17562749685290502	-0.0010555690972688587	0.04652959101094638	-44.08009966503885	0.0
ENO2	0.13954116805034375	0.03960884729194098	0.026739898722677027	0.6750991394823466	0.0
ENO3	0.17308655476520443	0.021267726400234156	0.04241564707919898	1.9943667828420055	0.03278688524590164
ENOPH1	0.16282173744749434	0.020490775780218195	0.05496130732879356	2.682246290638407	0.0
ENOSF1	0.13056727576065177	-0.04335601681941117	0.03342010843537375	-0.7708297691316293	0.09016393442622951
ENPEP	0.1662452945229234	-0.04292269944852398	0.037722442305990866	-0.8788459903653162	0.09836065573770492
ENPP1	0.10856502990770653	-0.008545370418856025	0.02451429257308305	-2.868722053170493	0.04918032786885246
ENPP2	0.16500387759187463	0.025833836763239536	0.048192105607875645	1.8654645087968886	0.28688524590163933
ENPP4	0.15740169576693366	0.01703917068532583	0.025453432849796825	1.4938187614798282	0.01639344262295082
ENPP6	0.15541471034825827	-0.14367205096908306	0.05139039716149384	-0.3576923752035293	0.4672131147540984
ENSA	0.13579695226568178	0.004033301914226942	0.042567951499204885	10.554119776913312	0.0
ENTPD1	0.10792428399344592	0.02110719958726089	0.028041659051026704	1.3285352675563395	0.01639344262295082
ENTPD2	0.21329340937299296	0.05575733691361456	0.06145549540125855	1.1021956715126515	0.5491803278688525
ENTPD5	0.16776051370325867	-0.008342724564134098	0.03649946590125105	-4.375005505775004	0.08196721311475409
ENY2	0.1227068780478214	0.02892695542472992	0.03725322779638606	1.2878378401529922	0.0
EOGT	0.1498419321155493	0.03983382077246195	0.0476313510254573	1.1957515021603442	0.2459016393442623
EP300	0.1867905399823317	-0.028580247622813113	0.04834397992571957	-1.691517182207015	0.09016393442622951
EP400	0.14371808361689078	0.030591451008296126	0.043752126216973705	1.4302076160136543	0.0
EPB41	0.08136997024588988	-0.04592225057675492	0.02273460471549954	-0.4950673024507083	0.0
EPB41L1	0.16037191517402782	-0.10662745422073859	0.03358813123627867	-0.31500453126026073	0.0
EPB41L2	0.11608867253038999	0.04576510310547345	0.02290168153136845	0.5004180036170275	0.0
EPB41L3	0.06810113815764324	0.02171617087517494	0.021851860655840754	1.0062483290192255	0.0
EPB41L4A	0.11934549689991307	-0.015837308954073582	0.032765507494923476	-2.068880994235812	0.47540983606557374
EPB41L5	0.14971693866158722	-0.06197403394841153	0.0248426870114082	-0.40085638175639443	0.0
EPB42	0.08327938016880272	-0.32208003021082987	0.032505826035288295	-0.10092468637068357	0.0
EPC1	0.22371902600308205	0.04726374968223333	0.04845159795835353	1.0251323325827175	0.7295081967213115
EPCAM	0.15258852716660826	-0.06066193939005211	0.029838590025904253	-0.49188321913093097	0.0
EPDR1	0.1376067583398816	0.060263509934836694	0.035297566553836944	0.5857203901997149	0.26229508196721313
EPG5	0.24829679598950766	0.003890989385943616	0.05169941870599417	13.286959582249382	0.2540983606557377
EPHA1	0.21344593853267604	0.12660104026541588	0.13432355912588928	1.0609988578631213	0.639344262295082
EPHA2	0.1492772547162286	-0.048075307389456166	0.049290503678757605	-1.0252769322816218	0.27049180327868855
EPHB2	0.1759329270408238	0.02251953328928738	0.05815361265097462	2.5823631379891205	0.2786885245901639
EPHB3	0.13382114942246257	-0.04345155063604179	0.03957681228878792	-0.9108262354154081	0.0
EPHB4	0.13391309702356782	-0.0786312151411156	0.03332347347166444	-0.42379446142171956	0.20491803278688525
EPHX1	0.16193622115203263	-0.018040490286153024	0.03562947085109248	-1.974972425136354	0.0
EPHX2	0.2040412416232511	-0.1397507518916949	0.03871848676427821	-0.2770538708391677	0.0
EPHX4	0.15069702432463958	-0.2127284485907171	0.058670713263774835	-0.2758009737412012	0.2786885245901639
EPM2AIP1	0.16609030316190165	-0.021917989131028326	0.04122810591906854	-1.881016806450722	0.0
EPN1	0.17933040494339858	0.008725498924013848	0.021906807325141886	2.5106652944338976	0.0
EPN2	0.12180811633428637	-0.04031905631209861	0.040591882250316826	-1.0067666746985928	0.0
EPN3	0.18767375107706968	-0.1198670969687009	0.05884638899963672	-0.4909302926974397	0.3360655737704918
EPPK1	0.14204625623739553	-0.10381908833436705	0.036040416804350744	-0.34714634257118926	0.0
EPRS	0.1628736093353473	0.055723369222651066	0.05309536381458475	0.952838361270552	0.0
EPS15	0.1409301299649425	0.034177111272792354	0.029122418932820124	0.852102996662677	0.0
EPS15L1	0.09806662044205183	0.05602436498063469	0.03724080163338055	0.6647251003425592	0.0
EPS8	0.09704010472811647	-0.033024373177503334	0.022870596661855605	-0.6925368890100654	0.01639344262295082
EPS8L1	0.12028242104043838	-0.015475189742057626	0.02292893631532028	-1.481657847012064	0.0
EPS8L2	0.14609977485570586	-0.10489410730492515	0.026423249237614084	-0.2519040384299397	0.0
EPSTI1	0.17144376776898743	0.04606155193376242	0.040135847839846715	0.8713524871581182	0.1557377049180328
EPX	0.16789299590387632	0.009495198674399992	0.056216616594717626	5.920530841159044	0.4098360655737705
ERAL1	0.1527265190364067	-0.04199409246723087	0.03343781430531399	-0.7962504328771107	0.13934426229508196
ERAP1	0.14583658914963218	-0.01880684347748344	0.019680391118086244	-1.046448392131761	0.0
ERAP2	0.2683328569970914	-0.3987065496199697	0.0341956516324231	-0.08576646575035438	0.0
ERBB2	0.11285861270129763	-0.06482135924654268	0.0347639204448865	-0.5363034784979562	0.0
ERBIN	0.16615972092616998	-0.020711107477826632	0.04488592797636337	-2.16723939192621	0.0
ERC1	0.12232198833645314	0.05220585076309393	0.03306634662165192	0.6333839241832188	0.0
ERCC1	0.18828459894959157	-0.12660742578739476	0.04145431982627874	-0.3274240793418454	0.26229508196721313
ERCC2	0.14874912912536511	0.011781656809944268	0.044145738889362185	3.7469890357102513	0.0
ERCC3	0.18594433560083812	0.007723875504072148	0.03335238251425979	4.318089085806198	0.01639344262295082
ERCC4	0.12175256787270665	-0.09109663428652766	0.034991143218343936	-0.38411016490780275	0.0
ERCC6	0.1867717998173512	-0.006352991894342716	0.032911601420210095	-5.180488495431199	0.21311475409836064
ERF	0.12226502661548219	0.06610276175708506	0.06787404409798273	1.026795890123423	0.2540983606557377
ERG28	0.1549949642740619	-0.003307528741853093	0.022885717896575532	-6.919280128085437	0.01639344262295082
ERGIC1	0.13924336532159864	0.046467860072852585	0.014251156762542084	0.3066884668284495	0.0
ERGIC2	0.16875119752769235	0.04208460605196395	0.0462436546483128	1.0988258887635414	0.0
ERGIC3	0.1494534764158821	0.010278096599692137	0.02881238053760753	2.803279795839879	0.0
ERH	0.08206246438208287	0.04606298231401358	0.02728993846255777	0.5924483629071374	0.0
ERI1	0.13297397678351366	-0.04742919786263209	0.020138628788325803	-0.42460403497973487	0.06557377049180328
ERI3	0.163412895197248	0.03087329052179517	0.06003514570387587	1.9445658266161725	0.0
ERLEC1	0.15834875056881229	0.01170671704988483	0.04953243464239897	4.231112311959933	0.0
ERLIN1	0.15026277547376996	-0.021045540288202224	0.04241584489648333	-2.0154315030943133	0.0
ERLIN2	0.14715362548833208	-0.10527122133823098	0.024584013012003435	-0.23353023456445207	0.0
ERMP1	0.16101497970875453	-0.045699478762799776	0.04488013009890034	-0.9820709407178971	0.0
ERO1A	0.12630576891655437	-0.06887941296518738	0.01339033977053896	-0.19440264070349475	0.0
ERP29	0.14635634422424254	-0.0060438073372588485	0.03023514672467106	-5.002665544660483	0.0
ERP44	0.14956246296058276	0.012233791814047714	0.024748185138874258	2.022936593579811	0.0
ESD	0.1007588801582868	0.007028543390210414	0.030207961882627078	4.297897900822767	0.0
ESF1	0.1617664707732211	-0.01645024847555549	0.031491887643755746	-1.9143715482809647	0.0
ESPN	0.1403626333553111	0.12037094744124734	0.0519322096326743	0.4314347501337251	0.3770491803278688
ESR1	0.18901147504463173	0.11319117661440335	0.09059222877941407	0.8003470896678212	0.7540983606557377
ESRP1	0.1479255917662278	-0.007985416507777489	0.039634703588545234	-4.963385886001382	0.0
ESRP2	0.21921464065457003	0.0024535817005397584	0.08428720511654206	34.35271998401353	0.319672131147541
ESRRA	0.1387931160077016	-0.02734936138378432	0.0622008513812976	-2.274307268402144	0.5081967213114754
ESS2	0.18313662423190408	0.03186582934027862	0.03505701955942518	1.1001445838760227	0.27049180327868855
ESYT1	0.19129860441019303	0.03507176618553171	0.026551058765472296	0.7570493776964533	0.0
ESYT2	0.1465354708186382	0.03417395503302108	0.03302608547587507	0.9664109829828926	0.0
ETF1	0.15808372922123604	0.02433862068770457	0.03202504265688536	1.315811732628868	0.0
ETFA	0.11176513134637855	0.001309345251286718	0.027482324239924295	20.98936412143161	0.0
ETFB	0.08997530929462438	0.010426580285861149	0.024258973523872712	2.3266471708628025	0.0
ETFDH	0.13266655570072586	-0.03497743866880659	0.0357350747081825	-1.0216607066786618	0.0
ETFRF1	0.1327520051813546	0.048072926669509214	0.04732992864844266	0.984544356407204	0.4672131147540984
ETHE1	0.14810818130622921	-0.12556192246446474	0.0599975355710786	-0.4778322471771527	0.0
ETNK1	0.11588680943717906	-0.10052384407102247	0.027767763111615676	-0.2762306134253789	0.040983606557377046
ETV6	0.22413475493686524	0.04192177331756465	0.0551498948415683	1.3155429858321677	0.22131147540983606
EVI2B	0.11769117087078658	0.09184924906400563	0.03741662733921613	0.40736998636910093	0.2459016393442623
EVI5	0.13897272446538833	0.07555820472573423	0.06981796354843646	0.9240288834530407	0.6885245901639344
EVI5L	0.15959072052740517	-0.005238842847296431	0.06289159580413811	-12.00486398186082	0.36885245901639346
EVL	0.09517258266182942	0.07318874373451278	0.023557281518600814	0.3218702810920387	0.0
EVPL	0.13497951728474233	-0.14088239351564344	0.023830783792119465	-0.1691537402044019	0.0
EWSR1	0.09912305366490035	0.06442443785926846	0.022737090538733115	0.35292648712591024	0.0
EXD2	0.1861300657498643	-0.035312702042090985	0.045443561305990365	-1.2868899483201228	0.0
EXOC1	0.12428043524923685	0.04094766358881721	0.023618963947162744	0.5768085863051066	0.0
EXOC2	0.14566250960323357	0.06224942067135855	0.028118698070948543	0.4517101969414179	0.0
EXOC3	0.16234575886193453	0.01589880296187664	0.0418942017243588	2.6350538354878608	0.0
EXOC4	0.12397161165182549	0.029433800091693912	0.028442137652674924	0.9663087186863503	0.0
EXOC5	0.17121722453819338	0.06095353504582606	0.049721113498028845	0.8157215731728691	0.0
EXOC6	0.1519251170563653	0.042917613569293224	0.03645160360159737	0.8493390142195099	0.0
EXOC6B	0.13192224722293494	0.025726264948808742	0.03928864866517279	1.5271804415973744	0.01639344262295082
EXOC7	0.16655606958286862	0.0351472074251691	0.03550754423624416	1.0102522173871775	0.0
EXOC8	0.0778255977052522	0.0455869304839796	0.01782744404981105	0.39106480433193597	0.0
EXOG	0.18835832245347167	-0.07525492740529804	0.05079990153712551	-0.6750375462264965	0.040983606557377046
EXOSC1	0.14843496022728872	0.010264396319010246	0.03721671835375842	3.625806837254612	0.0
EXOSC10	0.11948325333634854	0.03469365722855894	0.008568806045565607	0.2469848015478744	0.0
EXOSC2	0.13919631693568252	0.04563702990628192	0.02015745289137649	0.4416907264291935	0.01639344262295082
EXOSC3	0.13826248776417957	0.02699873087600441	0.03108389233472894	1.1513093884851933	0.01639344262295082
EXOSC4	0.20510756362289087	0.03432403633755451	0.03565924453168686	1.0389000926639702	0.01639344262295082
EXOSC5	0.14924150555651244	0.00634123130625049	0.03989916942186455	6.2920223998983165	0.0
EXOSC6	0.12789486321859472	0.03443989490553535	0.019426252988293955	0.5640624932677037	0.0
EXOSC7	0.15352601117209091	0.0407100692800765	0.025011730181602472	0.6143868242897639	0.0
EXOSC8	0.13869878202483368	0.033250396737239264	0.027965281037225908	0.8410510484497704	0.01639344262295082
EXOSC9	0.10513210699930817	0.0467554240891959	0.033520624768877974	0.7169355304088413	0.0
EYA3	0.17107760364585095	0.008289002512651406	0.020457597944915057	2.4680409872829534	0.06557377049180328
