Gene_ID	TCGA-24-1422	TCGA-24-1555	TCGA-25-1312	TCGA-24-1548	TCGA-09-2056	TCGA-24-1464	TCGA-23-1122	TCGA-36-2542	TCGA-24-2298	TCGA-13-1504	TCGA-59-2372	TCGA-61-1911	TCGA-36-2532	TCGA-29-1768	TCGA-13-1483	TCGA-61-1918	TCGA-24-1920	TCGA-24-2289	TCGA-13-2059	TCGA-24-2024	TCGA-24-1544	TCGA-59-2348
CLIC1	5.0246852020788	5.0735687738828	4.6395395110028	4.6994225042128	4.88114339710594	4.8266935615027	4.88114339710594	5.3420468208988	4.8290887626223	5.0856146566848	4.88114339710594	4.6712494048438	5.4531682247498	5.1752750077028	5.4901431347408	4.88114339710594	4.88114339710594	4.7055829399188	5.0980755893918	4.8556638510641	4.8502214526833	5.1200711005428
CLIC2	4.8239133605022	4.5463733964948	4.4545059496268	5.0628844341478	4.969179314748	4.978632772226067	5.1425981951448	5.3154871385358	4.9877818753694		4.6615526552708	5.0388657066748	4.978632772226067	5.7719593232258	4.6266218032458	4.6171843829218	4.6459519776918		4.978632772226067	4.4953236221528	5.2263299796588	4.6631311556078
CLIC3	4.6008341480958	4.3753131596798	4.7212968585058	4.832475232486029	4.6902454475458	4.1275687266478	4.7683409770638	4.2869268123188	4.8757924144748	4.6920922555138	3.6371466408068	5.5137147654828	5.1721880278858	4.9497109021919	4.9731298553031	4.3733144323418	4.832475232486029	4.8750896979408	5.4313645051688	4.3433907154858	5.0470299523838005	5.3026865799508
CLIC4	5.2495505424798	4.825387045871	5.5398176417408	5.2244959518368	5.0838588506238	4.9508497161436855	5.2059223732268	4.5620928741668	4.9508497161436855	5.1569412416128	4.9508497161436855	5.3787130619758	5.0964006500738	5.7952286409878	5.1821658904538	4.9508497161436855	4.8948503911728904	5.1426971992978	4.5965270992628	4.820046139698	4.9329280214445	4.8547227428566
CLIC5	4.6793989930312705	4.6793989930312705	3.8057964196368	3.9069048372418	5.4508464753578	4.6793989930312705	4.6793989930312705	4.6793989930312705	5.1474626652138	5.0427378287998	5.3005489029718	4.7510657657098	4.6793989930312705	4.0961669003808	3.8707852967768	5.1337004399878	3.8543880350068003	4.6793989930312705	4.4966166223728	5.1850756729948	4.3898610858968	5.7340759113457995
CLIC6	4.600812679818683	4.8537276861633	4.600812679818683	3.6912208598268004	4.600812679818683	4.2352998462278	5.3805396639028	3.8917448261858	3.5651905176868	4.5177497691168	4.7585274136638	4.600812679818683	4.4640907645438	4.8379503792118	4.2183117044498	4.600812679818683	6.4665769618768	4.600812679818683	6.829882879846799	4.600812679818683	5.3567258981238	4.600812679818683
CLINT1	4.94330269148171	4.8457392351116	4.8618963127397	4.8631286340933	5.2620241201668	4.8495561217781	4.7529203893198	5.1178305391028	5.1428636188848	4.94330269148171	4.94330269148171	4.94330269148171	4.8249242656824	4.6588908321618	4.9741461587149	4.9116361836655	5.1517159458328	4.7870564297768	5.3224076115678	5.2498309812528	4.94330269148171	5.1891789346028
CLIP1	4.8475630931674	4.915384421082308	5.0103367268898	4.9587830968525	5.2038018398148	5.0488327617748	4.7925135547118	5.3730765352648	4.953677474103	4.915384421082308	4.5601798663128	4.915384421082308	4.7279044070528	5.2548857990128	4.6420699640868	4.9120157764211	4.7991234008817	4.915384421082308	4.8664104623703	5.0032098488968	4.915384421082308	5.3141847806898
CLIP2	4.890279741535469	4.8294787944501	4.7145105726268	4.7546703221218	5.3822098286168	4.5366567134898	5.0947210635618	4.890279741535469	4.890279741535469	4.9545273311243	4.8265818733182	4.7293144058808	4.2634022269988	5.2714566271158	4.8477518985041	4.8723784743773	4.890279741535469	4.7653813614308	4.9412495032033	4.890279741535469	4.7352104403718	5.1395346044378
CLK3	4.933177144951079	4.9744709983423		5.0338946562958	5.1663963145808				4.8154736133604		5.3013720728758			4.4959546439828	4.9306986904247	4.9948827491008	4.6875320840058	5.1491454950068		4.4565164270158	4.1131164810158	4.933177144951079
CLMN	4.7914705374425	5.1255794450648	4.837698598459095	4.6275771324898	4.837698598459095	4.3886189503148	4.7733610400488	4.2956602478058	6.0414237921068	4.8055374507987	4.9056393619647	4.8629210866944	4.9691857677461	4.1788126980448	4.4681409273928	4.4754923729588	4.837698598459095	5.1675542965968	5.2397801174598	4.8789864479672	4.837698598459095	5.2439930374088
CLN3	5.0017750757268	5.2091754479918	5.0123237703448			5.0683707917518	4.767015404843785	4.767015404843785	4.767015404843785			5.0267443401328	4.3391641229678	4.4375245034398	5.1465131770268		4.6961517799648	4.7499211784198	5.1563804776538	4.4500698010438	4.4989499059198	4.9994219888028
CLN5	4.849089886181608	4.7004344487878	5.5039659382398	4.2567680706688	4.7185837304228	4.3109962019658	4.6064410412068	4.849089886181608	4.4190324489408	4.6353299679558	4.849089886181608	5.8091951983018	6.0136032042668	3.9656233405308	5.6895965202268	5.2989518783218	4.1633303068808		5.1185832441518	5.2962386351968	4.6473711294008	4.1644635529008
CLNS1A	4.6604138797118	5.2114606587258	4.847200567947493	5.1003804736008	4.6704675995058	4.9440176702017	4.8760463561975	4.9363976678827	5.4677981664248	4.5710751396878	4.8738820118999	4.9629208616708	4.847200567947493	4.1381959035088	4.847200567947493	5.1306098232258	4.7657068384928	4.6235589015308	5.0919400770048	4.5469068667298	4.847200567947493	4.6173864555088
CLP1	4.7452931139768	5.1194967958398	4.9283550985504	4.945894660405509	5.3545846367908	5.0065608300068	4.945894660405509	4.7745266328878	5.2201120614248	4.5934357280648	4.945894660405509	4.8547772999958	5.0271825171018	4.3038267191308	4.6405740467178	5.0803762692648	4.6676037552998	5.0242597789588	5.0001528295028	4.945894660405509	5.0144777293048	5.0656834981798
CLPB	4.913319440476	5.0524891964328	5.0293596867618	4.7747903467088	4.7940108611578	4.5715374210978	4.6528744223958	4.89963344562803	4.89963344562803	4.874637375937	4.6543000781368	4.7850750417968	4.7917826613662005	4.7466078510078	4.89963344562803	5.1573096115698	5.1489513508527995	5.3041025870518	4.9874774722191	4.6882039744928	4.8077594968676	5.0723614799798
CLPP	5.3693813311028	4.7174670115968	4.5423875328748	4.7206925122058	5.1925648504868	5.1330169994218	4.6621027734658	5.7186064468198	4.842400294378152	4.7341792938378	4.6147358962308	4.9395827032565	4.1888856034608	4.7702303671118	4.7423447003848	5.2479247688918	4.842400294378152	4.9063736107838	4.842400294378152	4.6285794589748	5.2007446844598	4.7634211384998
CLPTM1	4.8734670479155	4.870233737189097	5.5145416929978	5.0139606643668	4.4017126171898	4.6032029330378	5.0235614507418	4.9872574009544	5.0473127670398	5.2229927076198	4.7695560015098	5.5760643308808	4.7151462339348	5.0778030764408	4.6566707965638	3.9937037038028	4.870233737189097	4.7356231596768	4.4331911842418	5.2419738211718	4.7060888875868	4.9468018240388
CLPTM1L	4.948631139869659	5.1063262579408	4.4815463701138	4.948631139869659	4.978661504611	4.9612636445116	5.1929014302198	4.948631139869659	4.948631139869659	4.948631139869659	4.889524966942601	5.1533383488218	4.5157510482328	4.948631139869659	5.0002313054168	4.7434649127188	4.948631139869659	4.8127550319853	4.948631139869659	4.948631139869659	4.9860343312262	5.1743219055788
CLPX	4.7750121850048	5.1438846375878	5.0233259052628	4.9462560211781	4.9039367070104625	4.9054020356205	4.6807316461058	5.0987368582588	5.3521287380838	4.9709809294461	4.8413916894554	5.0190850448658	5.0376909776628	4.4419701458788	4.8016028070378	4.9402620849578	4.9039367070104625	5.0235013853218	4.9853972105097	4.9448462145902	4.800926759592	4.7647021402838
CLSTN1	4.849465440035531	4.7475316955988	4.4577226465518	4.5021457514428	4.5265907844808	5.3998377518838	5.2405710230218	4.3252210920968	5.5352716501408	4.849465440035531	4.849465440035531	4.849465440035531	4.834658693187	5.4436751543098	5.7087671022428	4.3839859306868	4.3220322229608	5.4245016425558	4.6404631565838	4.3198787906588	4.849465440035531	4.7565030852608
CLTA	4.984552730873694	4.4357607700668	4.7434585986638	4.984552730873694	4.984552730873694	4.7730735066548	4.984552730873694	4.89270746422517	5.3565060632248	5.5724655519578	4.9672118694326	4.8727896534275	4.4472804636408	4.9969720047178	4.7392309642548	5.1020816660438	5.2669082963538	4.984552730873694	4.7390417057688	4.89225900185287	5.0122159228978	4.984552730873694
CLTB	5.0900461411948	4.9202834627447345	4.8624964989278	4.0834817411818	5.0254856551058005	4.9202834627447345	5.0969037365078	5.8360338666658	4.9202834627447345	5.1244321132298	4.0708259395138	4.9202834627447345	4.89571186369014	5.2304089383138	5.2902837364388	4.8308840377736	4.6652883449328	5.0603327635388	5.5740020454868	5.4403698722798	4.6024485084108	4.9091292664529
CLTC	5.0659729607228	4.6505614687398005	4.7516454037388	4.6338132440788	4.9626643562251	4.859169043791	4.9626643562251	5.0431301246868	4.9626643562251	5.4092896253458	4.7612011508108	4.950553268377	4.4585424574148	5.2531022832098	4.9626643562251	4.8746286423064	5.0113792857578	5.0317330171048	4.9893527992676	5.0107713366948	5.0322654001598	4.9626643562251
CLU	4.793607978011405	4.7549859704478	5.0005364700918	5.2867568137998004	4.793607978011405	4.793607978011405	4.8304453001842	4.9830971693318	5.1936719198778	4.7351671262918	4.8528065876096	4.9747271381529	4.3412705426968	4.793607978011405	4.4110375994278	5.0979085373518	4.9877393857986	4.793607978011405	4.5312389117178	4.2575200451948	4.793607978011405	4.7581309635168
CLUH	4.8591556517191	4.9417638916758	4.9812994657183	5.1940488166088	4.7114603504728	4.8362828059524	4.904820646595993	4.873351293693	4.9894693278464	4.904820646595993	4.5079161250598	4.904820646595993	4.9029837605427	4.5876879381018	4.7765101644548	4.7662342941318	5.1882419254738	5.0312350020628	4.9716345999763	4.8383035218244	4.6742252179068	4.845631738866
CLYBL	5.1774372077398	5.6764654086748	5.0869436339938	3.9067533960988	4.8243184742693	4.7245658816858	4.7535305933938	4.3923828380928	5.9314202918568	4.1532325770998	4.726430444056793	4.726430444056793	5.3847501577308	4.6124288376548	4.9147261202540005	5.7367214750578	4.5041909224558	5.0646367478018	4.7777422299678	4.2000414688428	5.2323850504308	3.9951186036057997
CMA1		4.8161479752507			4.1267111421138	4.4841234006308	5.3024703499638			4.7363857675838		3.5757713678567997	3.8564421075868003	6.4853202271368		4.880118008442849			4.4410242222208	4.4594466095418		
CMAS	4.8187148216372	4.1934219357738	5.0999619917338	4.504347032338838	4.2484016909218	4.504347032338838	4.504347032338838	4.1081572311308	4.2303011144658	4.6926638064558	5.2711641542818	4.4753552881798	4.6889520754708	4.1018504724768	4.0368485440998	4.7063329374518	5.0719028361278	4.0936450883318	5.9453391702068	4.0244840620748	4.7476776493968	4.504347032338838
CMBL	3.8597107482568003	6.0029669739667995	4.629791364988554	3.8195604572868	5.7083816632038005	5.1002599487338	4.629791364988554	4.7668664812138	4.4436745937208	4.8188829547695	4.3128621176428	3.8337025944368	3.4634575863568	4.629791364988554	5.2427577714448	4.629791364988554	4.629791364988554	5.0251247922208	3.7804715262168003	4.629791364988554	4.629791364988554	4.5804135225268
CMC1	4.886172352064091	6.1271731060068		4.9463921811023	5.3091999240518	5.4870569067848	5.6046560527308	5.5782461302748	4.886172352064091	4.886172352064091	5.0313974065118				4.7998850944585	5.3440668901978	4.4748599737478	5.0205729063668			4.8150783477919	
CMC2	4.816565280829015	4.7469085304178	4.5730381026798	4.8630654194659	5.2172931042408	4.9718785093863	4.6159070254968	5.3986903558408	5.1830530206108	4.816565280829015	5.2377862432088005	4.9540766422089	4.7428023313538	4.4531444343738	5.1140836357548	5.4834587468438	4.1844315024928	4.6870638551048	5.4732280408598	4.88618507916432	4.9966832730128	4.7200463909748
CMC4	4.733773960904526	5.5705764922858	4.1725433133208	4.7327971741918	6.3343843460068	4.733773960904526	4.733773960904526	6.6594407242868	3.9548195861868	5.0253495344698	4.4014093152628	4.6292905309558	4.7501230180108	4.733773960904526	4.4498733456838	4.9431842321309	3.7107673446567997	4.4573951261848	4.2779613467448	5.2251971741578	4.2922051031258	4.733773960904526
CMPK1	5.0669045415548	4.891056202672883	4.8661468986515	4.6893331104368	4.9629028516076	4.891056202672883	4.6222159717708	4.8176828116605	4.8767093941472	4.8778491365732	4.4042621392538	4.891056202672883	5.0542651441448	5.0372853630358	4.891056202672883	4.7263139712698	5.1251125457558	4.8218395570854	6.0433782759668	4.3128485291488	4.9120294739488	4.891056202672883
CMPK2	4.6114354397578	4.5329903139198	4.7335039487268	5.1455815068718	4.3733820657358	5.2076217045758	4.7452176626498	4.4772372434308	5.0559707785198	5.0470620556768	4.77316146498836	4.8185360545191	4.77316146498836	4.8109335118293	4.7321066385278	4.6311752762668	4.3450874273258	5.2238975572058	4.2967681569758	3.9380668264178	4.77316146498836	4.9948820344818
CMSS1	4.89597625963564	4.9965695013618	5.1640582841708	5.3428843162618	4.9433455448962	5.4049817133968	4.4885540951078	4.89597625963564	5.0068147211138	4.7009168811058	4.89597625963564	4.7178571347398	5.1423621258618	4.5300254624858	5.1486768192548	4.89597625963564	4.6734511774818	4.6202621816478	4.5608874463038	4.7177955892638	4.8743286370957	4.8455036775921
CMTR1	4.933411224130476	4.933411224130476	4.8974797830808	5.0172740093288	4.5012415674238	4.9826124142844	4.6091327686608	4.5770569862908	4.7888061297468	4.9331013758871	5.1090635983268005	4.7091561584028	4.933411224130476	4.6332831370848	4.6111832733798	5.3940108826238	5.3964216263898	4.8183367725264	4.933411224130476	5.0983032670438	5.0740885472418	4.933411224130476
CNBP	4.9103114768981	4.7595682390578	4.9305465155585	5.1816338330248	4.7163887015798	5.4114802239238	5.0103961594548	4.886674238768173	4.886674238768173	5.0793135958368	4.7943184579104	5.0455617377548	5.5268489525027995	4.2636054318238	4.886674238768173	4.8128511936293	4.8568463433902	4.3691266212238	4.4666919470418	4.7114846278818	4.6143859516068	4.9219561244516
CNDP2	4.5778246269398	4.6657907433078	4.5951778790498	4.6610304118268004	4.6172833112988	5.1548420127958	4.5593576187427995	4.9274607106074	4.8478630706112025	5.3177244154858	5.2653588530248	4.8223475267601	4.6883594498858	4.8488352577899	4.7210983969808	5.2035200163738	4.6951985012098	4.89179056462354	5.6923123361138	4.8478630706112025	4.8478630706112025	4.7152405760518
CNKSR1	4.870762355414673	5.1882253049868	5.2472568823088	4.4931289835678	4.852744496167	4.871233230627	4.8590379241781	4.8408687796783	4.8502937752587		4.6278100134238	5.1992947960558	4.7581081710428	5.1700483424998	4.903463487322	5.0405896370858	4.7517898042558	4.870762355414673	4.870762355414673	4.4625082956298	4.4469665253788	4.9993891564658
CNN1	4.308165732844705	3.8936072519058	3.0594656135468	3.9807348964138	4.308165732844705	4.89111654003497	5.3825703417728	2.9918958320168	4.308165732844705	4.3199888918198	4.1724481851078	4.2850270843308	4.308165732844705	5.6985397129228	5.0643783530938	4.308165732844705	4.308165732844705	4.308165732844705	4.308165732844705	3.8175931001267998	3.0291224988967995	4.5923161436028
CNN2	5.9282155244068	4.4811312180338	3.9077270416268	4.1815658875838	4.5988139191308	5.0167836972268	5.3472945664777995	4.760482271811475	4.3591061543518	5.3684196219208005	4.5603487767888	4.9865473633589	3.7830047011268	5.9555778508568	5.3652011545708	4.3238301791428	4.760482271811475	4.760482271811475	4.760482271811475	4.7389938761898	3.9979703750338	4.3381224138188
CNN3	5.6570266012428	4.5561492562878	4.2670319359958	4.7241277451348	4.2536668242478	4.86059642838	5.0432666213408	4.7250641108778	5.0711980668168	5.2068910632488	4.9092429761005	4.4848884063758	4.4857772812198	5.5886499223308	4.853380592556277	4.2828644838128	4.8363318755661	4.853380592556277	4.913730047696	4.7764133579448	4.5531566400828	5.3680172755368
CNNM3	4.889408185307079	5.2821338277778	5.0818094577168	5.0464487554508	4.5788061222148	4.88419124485967	4.7214039200178	5.1455112561318	5.1559999703748	5.2959115248208	4.8467005629795	4.6142350214908	5.0509378976588	4.3825347873798	5.0049764144368	4.8148165351135	5.5993203151768	4.8800791507942805	5.3474286400858	4.898727954548949	4.89406358465515	5.1269649065368
CNNM4	4.8394480813301	4.850982669714242	5.1722029173358	4.0398769651338	5.1612798543678	5.2810050466838	4.850982669714242	5.0594302392848	4.850982669714242	5.0049732709138	4.850982669714242	5.2129475594658	5.0308554608938	5.0788019789168	5.0283365771708	5.0934525278738	5.1179553952438	4.9306735464893	5.3799949695328	4.88394948350431	4.4905263850138	4.9507952401726
CNOT1	4.9969329833928	4.9275809968649575	4.9275809968649575	5.0659398896348	4.9572750759598	4.9225265803467	4.9653884888509	4.6371206183288	4.9722783254276	4.9759013225693	5.1523859228648	4.9549680247168	5.0396953778808005	4.6237958974548	4.9275809968649575	4.915163860051	4.9275809968649575	4.9028081221747	4.8759411807269	4.8349601623483	4.9469050289674	5.0731440412778
CNOT10	5.0527805601488	4.7204607752178	5.1366415740938	5.1402103432098	4.88763960487819	4.8457466989399	4.929971478155726	4.7719231554438	4.6914872268698	4.7234829007398	5.1511146486058	4.8365473463626	5.1097221944808	4.7931521081997	4.8467767093064	5.0226288006358	5.2055838892038	5.1295408167878005	4.8394244909699005	4.88352549582873	4.9568415041739	4.9771325672509
CNOT11	5.0368545061288	4.9197736921477	5.1142504788328	5.1028419859568	5.2165470777758	4.904171122813094	4.904171122813094	4.8132317362177	5.1330450319548	4.9027413596637	5.0579217489518005	4.904171122813094	4.9950823086228	4.9260012232	4.8682492100965	4.7810301753708	5.2632250325538	4.8738380108831	4.904171122813094	4.9328140679524	4.9163447333833	4.889234965093286
CNOT2		4.8675528265243	5.0129849484398	5.1961037051828	4.9267468355091	4.9256763960193	4.9256763960193	4.9661726203103	4.9497200014052		5.0854533126658	4.8783467510247	4.7482126433728	4.9256763960193		4.8395828759706	5.0605815700158	4.7967947742855	4.9403355486546	4.9256763960193	4.9256763960193	5.1482043186728
CNOT3	4.9392686053789	4.925598617518581	4.925598617518581	4.9864707890484	5.0206274380298	4.9449899484119	5.0739234197798	4.6890528385338	4.9212346484527	4.930516783774	5.0435439232178	4.8708051667878	5.0074179870808	4.925598617518581	4.925598617518581	5.0067186382438	4.9809658200559	5.0206450367348	4.6971893586168	4.954520261767	4.9109870871775	5.2450974791068
CNOT4	5.0947719920958	4.6071970078238	5.2246131947708		4.971599024370522	4.971599024370522	5.1793219199628	4.971599024370522	4.928422042759			5.0054523155178	4.9905538137278		4.971599024370522	5.3545691084978	5.2708109503908	5.3984674931948	4.1665556084477995	4.971599024370522	5.1841251482918	4.6505355747678
CNOT6L					5.0878313010608			5.0931750088448														
CNOT7	4.8379908286335	4.7961736282389005	5.1458243051328	5.0128052334288	4.9296819793429	4.88150855171744	5.2320895339618	5.1206948300928	4.4710344041178	4.896213609362062	4.896213609362062	4.9602014251564	4.896213609362062	4.896213609362062	4.8582035720437	4.9385164967776	5.2038717184928	4.7418129594328	4.6025224382558	4.9362140267619	4.5391843565658	4.4175584595558
CNOT8	4.7930376394712	4.6760636482368	4.89522963267911	4.9061001105088	5.1895509811738	5.0357442100208	4.8309114080475	4.939259946367505	5.1554691365268	4.8541132005207	4.5101113253968	4.939259946367505			4.7816190987598	4.5546987251088	5.2943241380948	4.939259946367505		4.939259946367505	5.1875078345368	4.939259946367505
CNOT9	5.0583637140328	4.6877301151908	5.0767681171728	5.1100593340978	5.0039921526678	4.851673195368	4.8742189257497	4.6587597773928	4.911605902712527	5.0855592496238	5.1198752202398	4.942978119263	4.911605902712527	4.911605902712527	4.9218867252762	4.838388749156	5.0742879225328	4.9196148080632	4.911605902712527	4.8102551502972	4.8677761947961	5.0166384945638
CNP	4.8612563354485	4.5700703948558	4.949404637887069	5.1099105735868005	4.949404637887069	5.4338304181868	5.0336294721058	4.7628089261008	5.2323466720098	4.9095340005642	5.0494426006498	4.949404637887069	4.7333908025628	4.9930350233288	4.9293961119786	4.5307972894708	4.4186812091758	5.2564758798718	4.8642021472627	4.8535634703415	4.8528578510253	5.2626183079088005
CNPY2	4.7574597085128	4.882448705022237	5.2614999846058	5.1208799595388	4.4606582366308	4.7369508279078	4.882448705022237	5.2836566247388	4.882448705022237	4.7540818984448	4.882448705022237	4.882448705022237	4.5604796772668	4.9489671646987	4.5554444481438	4.5931944251918	4.882448705022237	4.7657678150328	4.8022290803612	5.1285493547228	5.3395311854258	4.6802757217028
CNPY3	4.8935151430067	4.5617616163408	4.900632452451617	4.88277247632447	4.2377957814728	4.4403304177458	5.1731451302348	5.2208651787558	4.6327685226798	5.1838855068448	5.4942155054238	4.5403423047698	5.2970534823438	4.9003244001486	4.900632452451617	5.0962681708968	4.2034251209818	5.0791821598958	5.2368836111858	5.0458480091478	5.1670473142658	4.2611482310158
CNPY4	5.2566068238328	4.4934630356588	4.7968213708406005	4.9047687379928	4.3520575197128	4.877891810248617	5.1997832035298	4.9981482442748	4.877891810248617	5.1498074101588	5.7150970035158	4.877891810248617	4.2323088646228	5.5383360104418	5.0557143497528	4.877891810248617	4.7322230558328	5.0041375636578	4.804802028198	5.0683021703388	4.877891810248617	4.6466166890758
CNRIP1	5.4180655035128	4.840421414808353	4.2560084904907995	4.2417398778768	4.5725569552998	4.840421414808353	5.1826134235818	4.6096262080278	5.1661499644258	4.840421414808353	4.3122214167348005	4.5088703449178	4.840421414808353	6.2240495965668	4.9256188061926	4.4962250669288	4.840421414808353	4.840421414808353	4.5257076157198	4.7459760248488	4.6197708147088	4.5927536753718
CNST	4.889982699374325	4.7896001386426	4.4768696768628	4.8590237833946	5.0296164620928			4.9184839855553		4.9576733771687	4.889982699374325		5.3014769106348	4.889982699374325	4.81698111284			5.4302718076968	4.889982699374325	4.8008875301736		
CNTN1		5.5525071813718	4.9407795460034	4.856035036619139	4.856035036619139	5.5542378858378	5.1719565215638	4.856035036619139	5.7057407614538		4.856035036619139	5.6457176040138	4.2766274356088	5.3849937272178		4.7221722216828	4.6248494535398	4.9681455037283	4.5358603504098	4.7900081361278	5.5046457068828	3.4947135076468
COA1			5.0352988197628		5.000548900333122				4.5956710934188			5.000548900333122				5.0920911446988				4.9955738442938	5.7511746126178	5.1448277194797996
COA3	4.7585918858698	5.5484213486128	4.7827211280708	4.6046452593868	5.2585022586688	5.1254657068838	4.9539975931171	4.91294594246149	5.1785534292058	4.6203900419108	4.91294594246149	5.1010954459758	5.0617067541038	4.8438297823892	4.7724115397298	4.8804920919884	4.91294594246149	5.0765451851888	4.4934809912688	4.91294594246149	4.87828107212	4.9176857063942
COA4	4.4532030120818	5.7403296391098	4.4608761399248	4.9322280618855	4.8783237122107	5.0816231457078	4.800480800876984	5.964120981786801	4.5053289708538	4.800480800876984	4.7401735026128	4.850041819891	4.800480800876984	4.3461120198648	4.8354918543837	5.1080117871218	4.4921454515698	5.2022437380478	4.800480800876984	5.0726663590468	4.8692771678847	5.2816013570018
COA5	4.7152482087938	6.1170200024368	4.8009282533314	4.7137287366488	4.6478723880048	4.7325439889348	4.767814412844883	5.1928599128748	4.3666589752027996	5.0031665302808	4.4666711362398	4.6111253490108	5.2282116999898	4.5062340954698	5.1742673105838	5.0077748613968	4.767814412844883	4.9415066937083	4.8488238864321	4.89737578602455	4.7951252303205	4.0894852861688005
COA6	4.4742400670778	4.827049950515856	4.4125125432908	4.4012821366068	5.4406526373158	5.0332912364918	4.827049950515856	5.5161929084098	4.9311186905537	5.0623806459518	4.2823091881138	4.5940682958218	4.9409062227675	4.5213019494008	4.8383659360912	4.827049950515856	5.0534640946788	4.827049950515856	5.3175126906508	5.0358233130028	5.0438936520078	4.827049950515856
COA7	4.8282973383524	5.4744730352448	4.9359883242705	4.6127292603378	5.3677575724338	4.834555631825355	4.834555631825355	5.1101344059458	4.8699541660624	4.6777128213468	4.3980911189678	4.3354720468648	5.2546743599058	4.8714723554094	4.9728613201405	4.6910622420168	5.0952960478688	4.8150923473909	4.1673234248038	4.6607787359758	4.7378717835348	4.6083763651538
COASY	4.9621551938121	4.4361222321108	5.0056278267028	5.2136354166148	5.2956048008618	5.0982528295748	4.8699117502439	4.8260958907344	5.0489053810228	4.9450069070202	4.9092635084669745	5.1695363107058	4.9092635084669745	4.8482898686716	4.8379072229269005	5.0933805630198	4.9645073667786	4.9279965817203	4.9585527887918	4.5627608102058	5.2910788778628	4.2302275468118005
COBLL1	5.2483900981518	4.4338958847298	3.7120822466268	4.8757521557027825	5.2903665351588	4.8719784614449	5.0600670400698	5.2698783024638	4.8757521557027825	4.5066528622198	4.6039666208498	4.87981271585936	4.933847849333	4.8757521557027825	5.1881727279238	4.8024453155868	4.8431038708887	4.8757521557027825	5.4935303677208	4.8757521557027825	5.0823534425278	5.2428231225188
COG1	4.9058564790749815	4.5458980372918	4.8343749409232	4.7593035654228	5.4748139746148	4.8453851584692	4.9195688525769	4.8168502300937	5.1945239410628	4.9058564790749815	4.9058564790749815	5.2657348634278	4.9058564790749815	4.9404648054121	4.9058564790749815	4.7435310366328	4.9058564790749815	4.9894816370160004	5.5184968270888	4.865798916612	4.5343046545248	4.9058564790749815
COG2	5.2805455420508	4.5165930683118	5.1442490087478	4.5540729680928	5.5529308200708005	4.7608045377528	4.8367908107735	4.8560650510139	5.1459194133258	4.857358956573	4.8733737981907	5.4826091128358	4.8383109593098	4.9952690611328	4.9129690905159915	4.9129690905159915	5.0690905834168	4.9129690905159915	5.4209059494348	4.89579675542444	4.9484559550938	5.0845265235638
COG3	5.3562932681988	4.901898983439031	5.1802131380058	4.5792734739638	4.901898983439031	4.6415813965638	4.901898983439031	4.7969963042094	4.901898983439031	4.901898983439031	4.901898983439031	5.5229696113308	4.937958244571	4.9801459986699	4.7459972981988	4.901898983439031	5.0420364904388	4.8395831996373	5.3866571201098	4.9686958445245	4.901898983439031	4.901898983439031
COG4	5.3180018910948	4.5047446459908	5.0399951779468	4.6262983030548	5.3735649648268	4.903599246232703	4.9752676314947	4.7814573466278	5.1113604672578	4.903599246232703	4.89182387383887	5.3660573403238	4.905881742278	4.903599246232703	4.7780189828568	4.903599246232703	4.8504388974516	4.925297569647	4.903599246232703	4.8704597792872	4.9429973944719	4.9156265518453
COG5	5.4083654718508	4.922971157499541	5.1808992236018	4.8169080945198	5.2067562013758	4.7992750910498	4.9180531730913	4.9350726827536	5.1270185182728	4.88233589658602	5.0733652331588	5.2979804729108	4.5871632797438	5.0553398314088	4.8315423542293	4.6600299453898	4.9688666347416	4.9357462967115	5.6321518502058	4.9167717788649	4.8735514080086	5.0672677642728
COG6	5.2988107532848	4.3327100368068	5.2086069875998	4.7685785300368	4.937553183916883	4.7753201453568	4.889418215516896	4.9757372623913	5.3015211415858	5.1026194572818	5.1266370157928	5.3890110330748	4.8641947262762	4.937553183916883	4.7810111711908	4.937553183916883	4.6367059816908	4.937553183916883	5.4363324397978	5.0927289312998	4.8459613716125	5.4694851632988
COG7	4.8987893366459145	4.8987893366459145	5.2045307980508	4.6886582517308	5.2752627323308	4.8987893366459145	4.8987893366459145	5.0260847299208	5.1137204347988	4.8987893366459145	4.89179581503437	5.4236016436238	4.5639384362258	4.8987893366459145	4.7927058831975	4.8987893366459145	4.88656295842292	4.865342746985	5.5264520332148	4.9785793805422	4.8425804655057	5.0017076511988
COG8	5.1953047268128	4.4939945810658	5.1180633045468	4.7262475234098	5.2886189930228	4.5903898887138	4.903919121057624	4.9009404812963	4.903919121057624	5.0846267555268	4.963933727051	4.903919121057624	4.7891819079008	4.8266663311289	4.9635462010702	4.7384926885698	4.5058177443438	5.0137947486138	4.903919121057624	4.903919121057624	4.7715192284218	5.0935178714438
COIL	4.8824409123994155	4.6692063578288	4.9608989768475	5.1463567527008	5.4171294357118	5.1979224497018	4.7358876116818	4.8824409123994155	4.8113716995164	4.4312638676838	5.2449746297568	5.0283392681238	4.8554984206919	4.8824409123994155	4.7478004738648	4.8824409123994155	5.2088075838538	4.7877600735108	4.6782972281008	5.1419856494968	4.4669553673108	4.5807494372798
